title,neighborhoods,price,num_bedrooms,num_bathrooms,url,lat,lon,city,time_posted,source,bike_time_minutes,bike_station,bart_bike_time_minutes,bart_station
Beautifull & Cozy 1BR – Partly Furnished & Available Now,,1680,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautifull-cozy-1br/7922147316.html,37.7763679380922,-122.427001520971,San Francisco,2026-03-19 06:20:05.441438+00:00,craigslist,,,,
Welcome to this charming 2 beds  1 baths House,Way Out There,900,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-welcome-to-this-charming/7922149163.html,37.7536788094063,-122.466657648843,San Francisco,2026-03-19 06:40:05.366883+00:00,craigslist,,,,
"RECENTLY REMODELED TWO 2BR/1BATH UNIT. *GREAT PRICE AT $1,249 MO*",Way Out There,1249,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-recently-remodeled-two/7922147802.html,37.7593006712918,-122.483594281266,San Francisco,2026-03-19 06:40:05.367656+00:00,craigslist,,,,
Spacious Top-Floor– 2BR + Office Edwardian Condo with Private Terrace,Castro/Noe,1165,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-top-floor-2br/7922149081.html,37.7661692893394,-122.428204159383,San Francisco,2026-03-19 06:40:05.368281+00:00,craigslist,,,,
Great 3 bed 2 bath home,,1050,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-great-bed-bath-home/7922148731.html,37.7232134975252,-122.473419696741,San Francisco,2026-03-19 06:40:05.368855+00:00,craigslist,,,,
"This 2 bedroom, 1 bathroom single family home",Way Out There,900,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-this-bedroom-bathroom/7922148725.html,37.7499981285305,-122.478323069551,San Francisco,2026-03-19 06:40:05.369410+00:00,craigslist,,,,
Beautifull & Cozy 2BR – Partly Furnished & Available Now,,1680,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautifull-cozy-2br/7922147316.html,37.7763679380922,-122.427001520971,San Francisco,2026-03-19 06:40:05.372302+00:00,craigslist,,,,
Beautiful 3BR / 2BA House for Rent – Move-In Ready!,Way Out There,1710,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-3br-2ba-house/7922148984.html,37.7790946442391,-122.506491393632,San Francisco,2026-03-19 07:00:05.098616+00:00,craigslist,,,,
Bright & Modern 2BR 1BA – Home w/ Backyard Retreat,Way Out There,1650,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-modern-2br-1ba/7922150082.html,37.7629549961089,-122.481383810093,San Francisco,2026-03-19 07:00:05.099386+00:00,craigslist,,,,
Renovated 2-Bedroom Top-Floor Flat in Noe Valley,Castro/Noe,1200,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-bedroom-top/7922149406.html,37.7427954760883,-122.428313021364,San Francisco,2026-03-19 07:00:05.100030+00:00,craigslist,,,,
Classic 3BR 1.5BA – Victorian w/ Wood Floors,Bernal,1995,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-classic-3br-15ba/7922149402.html,37.7485055734743,-122.406620266284,San Francisco,2026-03-19 07:00:05.100633+00:00,craigslist,,,,
"Spacious, recently remodeled 3 bedroom / 3 bathroom hom",,1750,3,3.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-recently/7922151401.html,37.7604614837847,-122.445579677477,San Francisco,2026-03-19 07:40:04.901373+00:00,craigslist,,,,
Iconic  2BR/2BA King St Apartment,,3465,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-iconic-2br-2ba-king-st/7922151350.html,37.7780151917531,-122.39197832983,San Francisco,2026-03-19 07:40:04.902100+00:00,craigslist,,,,
Nice Berry St 2 bed 2 bath modern condo,Potrero Hill,4005,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nice-berry-st-bed-bath/7922151347.html,37.7736475344811,-122.396061227078,San Francisco,2026-03-19 07:40:04.902709+00:00,craigslist,,,,
2 BR/1 BA Apartment with Parking,,3300,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-br-ba-apartment-with/7924339575.html,37.7243508187485,-122.458338874616,San Francisco,2026-03-29 20:00:05.050449+00:00,craigslist,,,,
Large Bright Two Bedroom with Period Details,Castro/Noe,5500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-bright-two-bedroom/7924365668.html,37.7506639054885,-122.427329825788,San Francisco,2026-03-29 22:40:05.433828+00:00,craigslist,13.0,22nd St,,
HUGE Furnished Bedrooms in Marina – Utilities Included – Prime Location,NOPA/Inner Richmond,2000,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-furnished-bedrooms/7924404602.html,37.7768984970105,-122.446008249908,San Francisco,2026-03-30 02:40:05.479649+00:00,craigslist,,,,
"3 bedroom, Video entry system, Bicycle rack",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedroom-video-entry/7924489687.html,37.7806519435262,-122.404762737112,San Francisco,2026-03-30 17:00:05.357826+00:00,craigslist,,,,
Spacious 3 Bed/2 Bath Flat with Stunning City Views - AMSI,,4000,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-bed-bath-flat/7924524059.html,37.7353985909536,-122.457095556201,San Francisco,2026-03-30 18:40:05.579839+00:00,craigslist,,,,
Full floor unit on 41st Avenue and Sloat in Outer Sunset,Way Out There,2600,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-full-floor-unit-on-41st/7924583368.html,37.7344010714323,-122.499197067943,San Francisco,2026-03-30 22:00:05.416015+00:00,craigslist,37.0,22nd St,,
MODERN 2BR+DEN /1BA in HEART OF SF!,,3495,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-2brden-1ba-in/7924643034.html,37.7840530209979,-122.431864786736,San Francisco,2026-03-31 06:20:05.290853+00:00,craigslist,,,,
"3/BD, Recycling and compost service, On-Site Laundry",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bd-recycling-and-compost/7924746547.html,37.7806519435262,-122.404762737112,San Francisco,2026-03-31 19:00:04.906814+00:00,craigslist,,,,
Furnished 2 bedroom,Mission,4000,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-bedroom/7924788886.html,37.7558617786056,-122.422803459206,San Francisco,2026-03-31 21:20:05.684149+00:00,craigslist,12.0,22nd St,,
"On-Site Management, Co-Working Space, Green Building",,5065,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-on-site-management-co/7925434374.html,37.7796171817482,-122.40621060146,San Francisco,2026-04-06 18:20:05.289205+00:00,craigslist,,,,
2 Bedroom in Russian Hill with Parking Available!,,4850,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bedroom-in-russian-hill/7926038632.html,37.801303061335,-122.424542959072,San Francisco,2026-04-06 21:20:05.382808+00:00,craigslist,,,,
Bright 2bd apt | W/D inside | Fully-updated kitchen,,4695,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-2bd-apt-d-inside/7926142722.html,37.7924067456505,-122.3973859055,San Francisco,2026-04-07 15:57:26.529842+00:00,craigslist,,,,
Furnished Newly  Remodeled ! 2 br1ba,NOPA/Inner Richmond,3585,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-newly-remodeled/7926113922.html,37.7756316873255,-122.448987630442,San Francisco,2026-04-07 15:57:26.532504+00:00,craigslist,21.0,4th & King,,
"Spacious, Sunny Bayview 3BR 2BA With Exclusive Backyard Access",,5500,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-sunny-bayview/7926184502.html,37.7293263842411,-122.386034465664,San Francisco,2026-04-07 16:40:04.813805+00:00,craigslist,,,,
"Custom kitchen cabinetry, Package Receiving, Workshop",,5065,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-custom-kitchen-cabinetry/7926183600.html,37.7796171817482,-122.40621060146,San Francisco,2026-04-07 16:40:04.814574+00:00,craigslist,,,,
Updated Top Floor Flat with W/D in Unit,Way Out There,4150,4,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-top-floor-flat/7926183111.html,37.7820041239226,-122.485331489301,San Francisco,2026-04-07 16:40:04.815837+00:00,craigslist,30.0,4th & King,,
Ground Floor Two Bedroom in Prime Location | Freshly Painted,"Bernal,Glen Park/Excelsior",4250,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-ground-floor-two-bedroom/7926183002.html,37.7354358332103,-122.426564354173,San Francisco,2026-04-07 16:40:04.816464+00:00,craigslist,17.0,22nd St,,
"3/bd 1/ba, Video entry system, Situated in SF!",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bd-ba-video-entry-system/7926266731.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-07 22:30:05.009422+00:00,craigslist,,,,
Spacious 2BR Apartment Near Union Square with In-Unit Laundry,,4495,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-2br-apartment/7926315664.html,37.7907262604374,-122.408901784224,San Francisco,2026-04-08 02:10:05.679661+00:00,craigslist,,,,
Nice and cozy 2 bedrooms In-Law in outer mission,Glen Park/Excelsior,2300,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nice-and-cozy-bedrooms-in/7926323740.html,37.7195013039708,-122.441099147519,San Francisco,2026-04-08 03:30:04.973618+00:00,craigslist,25.0,22nd St,,
Artist Renovated Furnished Rental | Mission District,"Mission,Chill Mission",4500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-artist-renovated/7926332245.html,37.7590273704235,-122.412490218895,San Francisco,2026-04-08 05:50:05.673055+00:00,craigslist,8.0,22nd St,,
"High-speed Internet, Quartz countertops, Pet Spa",,5065,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-high-speed-internet/7926405784.html,37.7796171817482,-122.40621060146,San Francisco,2026-04-08 16:30:05.246195+00:00,craigslist,,,,
"Spacious Master Bedroom for rent on June 1st in 3bd, 2ba Mission apt","Mission,Chill Mission",1650,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-master-bedroom/7926441107.html,37.7528050487687,-122.41211206675,San Francisco,2026-04-08 18:50:05.619504+00:00,craigslist,,,,
"Controlled Access, HVAC, Resident Lounge",,5065,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-controlled-access-hvac/7926460287.html,37.7796171817482,-122.40621060146,San Francisco,2026-04-08 19:30:05.418248+00:00,craigslist,,,,
"Bicycle rack, Cats and small dogs welcome, 3B/1B",,4295,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bicycle-rack-cats-and/7926476489.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-08 22:30:05.248142+00:00,craigslist,,,,
Silver Terrace - Great 2br/1 bath,,2650,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-silver-terrace-great-2br/7926497544.html,37.7309008722621,-122.388597878839,San Francisco,2026-04-08 22:50:05.106785+00:00,craigslist,,,,
4432 California St SF (7th Ave) Brand new 2/1 apt.  Close all,,3500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-4432-california-st-sf-7th/7926563808.html,37.7849479810738,-122.46492273264,San Francisco,2026-04-09 07:50:04.708754+00:00,craigslist,,,,
Remodeled large 2Bed/2Bath apt - Near the Marina! ~ J.Wavro,,5295,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-large-2bed/7926605090.html,37.8006951531144,-122.424187725239,San Francisco,2026-04-09 15:10:04.742066+00:00,craigslist,,,,
"HVAC, Rooftop Deck, Package Receiving",,5065,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-hvac-rooftop-deck-package/7925384224.html,37.7796171817482,-122.40621060146,San Francisco,2026-04-09 21:00:05.812662+00:00,craigslist,,,,
"3BD 1BA, On-Site Laundry, Recycling and compost service",,4295,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3bd-1ba-on-site-laundry/7924947891.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-09 21:20:04.948094+00:00,craigslist,,,,
Downstairs flat inside single family home,Glen Park/Excelsior,3000,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-downstairs-flat-inside/7926737221.html,37.7185312864236,-122.430767572558,San Francisco,2026-04-09 23:40:05.506936+00:00,craigslist,23.0,22nd St,,
Rental Available,,3000,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-rental-available/7926750930.html,37.7189988199844,-122.409598500903,San Francisco,2026-04-10 00:40:05.112354+00:00,craigslist,,,,
3 Bed 1.5 Bath (Second-Floor Unit),,3600,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bed-15-bath-second-floor/7926780712.html,37.7309008722621,-122.388597878839,San Francisco,2026-04-10 06:00:05.586846+00:00,craigslist,,,,
"3bd 1ba, Bicycle rack, Video entry system",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3bd-1ba-bicycle-rack/7926851403.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-10 16:40:05.074802+00:00,craigslist,,,,
Lower Level 2 bedroom apartment located Heart of the Mission District,Mission,3200,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lower-level-bedroom/7926866487.html,37.7522383935094,-122.416810893627,San Francisco,2026-04-10 17:20:04.851394+00:00,craigslist,9.0,22nd St,,
Well maintained 3BD & 2BR for rent,,4198,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-well-maintained-3bd-2br/7926882719.html,37.7089691937812,-122.440020267991,San Francisco,2026-04-10 18:00:05.040909+00:00,craigslist,,,,
"Remodeled 2BR,2BA; Furnished! Super Convenient Location!",Way Out There,4300,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-2br2ba/7925392696.html,37.7636104598265,-122.476056448514,San Francisco,2026-04-10 18:00:05.041766+00:00,craigslist,27.0,4th & King,,
Affordable SF Hostel for Students & IT Pros – Work. Stay.| 74 Turk St,,900,8,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-affordable-sf-hostel-for/7926924923.html,37.7832336913509,-122.410312979273,San Francisco,2026-04-10 21:00:05.564587+00:00,craigslist,,,,
"SF CA, Cats and small dogs welcome, 3/BD",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sf-ca-cats-and-small-dogs/7926952056.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-10 23:20:05.342025+00:00,craigslist,,,,
"4br 1ba Large Apartment on Natoma Street / 7th St, Section 8 welcome",,4500,4,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-4br-1ba-large-apartment/7926232330.html,37.7724999000175,-122.414693814574,San Francisco,2026-04-11 17:40:05.001360+00:00,craigslist,,,,
Room in Coed 3 bed 1.5 Bath 2075$ Central Richmond Avail in JUNE,Way Out There,2075,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-room-in-coed-bed-15-bath/7927131653.html,37.7803339519499,-122.479389344008,San Francisco,2026-04-11 20:40:05.310069+00:00,craigslist,,,,
Newly Remodeled 2nd Floor Unit i,,3500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-remodeled-2nd-floor/7927210687.html,37.7531430938678,-122.442027912105,San Francisco,2026-04-12 07:00:04.766773+00:00,craigslist,,,,
COMING SOON ~ COZY ANZA VISTA 2BD 1.5BA ~ W/D IN UNIT,,4395,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-coming-soon-cozy-anza/7927276222.html,37.7845996227344,-122.445402060561,San Francisco,2026-04-12 17:40:05.204004+00:00,craigslist,,,,
"Fantastic views! Must See! Elegant, updated 2BR 1BA",,4350,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fantastic-views-must-see/7927303946.html,37.799759513035,-122.422015642238,San Francisco,2026-04-12 20:00:05.338840+00:00,craigslist,,,,
2 BR/1 BA Apartment with Parking,,3300,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-br-ba-apartment-with/7927326515.html,37.7243508187485,-122.458338874616,San Francisco,2026-04-12 21:20:05.388839+00:00,craigslist,,,,
Bright & Spacious luxurious SomaGrand building,,4300,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-spacious-luxurious/7924831658.html,37.7779229455481,-122.412562984534,San Francisco,2026-04-13 01:00:05.405345+00:00,craigslist,,,,
"Cats and small dogs welcome, Video entry system, 3BD 1BA",,4295,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cats-and-small-dogs/7927488196.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-13 18:20:05.475551+00:00,craigslist,,,,
"Stunning 2 Bed, 2 Bath Tower Apartment! Unit CM1252J",,3045,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stunning-bed-bath-tower/7927498214.html,37.7168135589539,-122.474294030336,San Francisco,2026-04-13 18:40:05.489442+00:00,craigslist,,,,
Spacious 2 Bedroom Townhome in Parkmerced! Unit VI522,,3925,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-bedroom-townhome/7927498101.html,37.7154779943336,-122.48294110938,San Francisco,2026-04-13 18:40:05.490018+00:00,craigslist,,,,
Beautiful Brand new home with large storage,Way Out There,4500,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-brand-new-home/7925838621.html,37.7441001009878,-122.486301506848,San Francisco,2026-04-13 19:20:05.646055+00:00,craigslist,33.0,22nd St,,
2-3 Bed/One Bath Beautiful and spacious North Beach apt,,4600,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3-bed-one-bath-beautiful/7927509593.html,37.8016617329147,-122.407104415621,San Francisco,2026-04-13 20:00:05.441862+00:00,craigslist,,,,
Stunning 3-bedroom with living room and backyard,,4300,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stunning-bedroom-with/7927558203.html,37.7286772230593,-122.381567113735,San Francisco,2026-04-13 23:00:05.376256+00:00,craigslist,,,,
BRIGHT & WARM 2BR/1BA across from Japantown SF!,,3150,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-warm-2br-1ba/7927561687.html,37.7843228841194,-122.431550805864,San Francisco,2026-04-13 23:20:04.936074+00:00,craigslist,,,,
Prime Location! W/D. Parking. Backyard Access. Ocean View.,Way Out There,4895,3,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-prime-location-d-parking/7927561957.html,37.7424849329634,-122.488541771827,San Francisco,2026-04-13 23:40:05.205629+00:00,craigslist,33.0,22nd St,,
"3/BD, Building surveillance, In SF",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bd-building-surveillance/7927587116.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-14 01:20:05.348344+00:00,craigslist,,,,
"Recycling and compost service, Video entry system",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-recycling-and-compost/7927594959.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-14 02:40:04.987388+00:00,craigslist,,,,
[Video Tour Link providede] $1950 In-law unit near SFSU for rent,,1950,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-video-tour-link-providede/7927610376.html,37.7325091647929,-122.480113562661,San Francisco,2026-04-14 04:40:04.935615+00:00,craigslist,,,,
Remodeled large 2Bed/2Bath apt - Near the Marina! ~ J.Wavro,,5295,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-large-2bed/7927727984.html,37.8001078713744,-122.424146472278,San Francisco,2026-04-14 19:00:05.033556+00:00,craigslist,,,,
SUPER QUIET! REAR FACING! BRIGHT/SUNNY w/ PRIVATE GARDEN! COME SEE!,,4995,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-super-quiet-rear-facing/7927757758.html,37.7915358498019,-122.419106162555,San Francisco,2026-04-14 20:37:55.054416+00:00,craigslist,,,,
"Restored exterior façade, Bicycle rack",,4295,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-restored-exterior-faade/7927754068.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-14 21:00:04.908662+00:00,craigslist,,,,
Single Family Home in Great Location!,,4500,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-single-family-home-in/7927761039.html,37.7126550312771,-122.432001723649,San Francisco,2026-04-14 21:00:04.909448+00:00,craigslist,,,,
2055 Sacramento #602 - Stunning 2x1 -Awesome Park View - Natural Light,,5395,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2055-sacramento-stunning/7927765208.html,37.7907606379051,-122.426715042073,San Francisco,2026-04-14 21:20:05.426729+00:00,craigslist,,,,
2055 Sacramento #402 - Charming 2x1 - Awesome Location - Parking,,5295,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2055-sacramento-charming/7927770262.html,37.7907606379051,-122.426715042073,San Francisco,2026-04-14 21:40:04.899560+00:00,craigslist,,,,
2055 Sacramento #407 - Awesome 2x1 - Awesome Views - Great Area,,5295,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2055-sacramento-awesome/7927769506.html,37.7907606379051,-122.426715042073,San Francisco,2026-04-14 21:40:04.900204+00:00,craigslist,,,,
2055 Sacramento #203 - Awesome 1x1 - WD in Unit - Great Area - Updated,,5195,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2055-sacramento-awesome/7927786696.html,37.7907606379051,-122.426715042073,San Francisco,2026-04-14 23:00:05.127370+00:00,craigslist,,,,
1908 Full-Floor Built-Ins (250sf Patio) 94109 High Ceilings Fireplace,,4900,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1908-full-floor-built-ins/7927817463.html,37.7973788733963,-122.418300010937,San Francisco,2026-04-15 02:20:05.661792+00:00,craigslist,,,,
Beautiful Large Primary Bedroom In Presidio Home,,2370,6,3.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-large-primary/7927831622.html,37.7812014100517,-122.461398469242,San Francisco,2026-04-15 04:40:04.778836+00:00,craigslist,,,,
"In-unit W/D Garage 3rd Street loft SF wood-burning stove, two entrance",,5200,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-in-unit-d-garage-3rd/7927834132.html,37.7793811231367,-122.393410724318,San Francisco,2026-04-15 05:00:05.391633+00:00,craigslist,,,,
"Large 3 bed near City College, SF State, Balboa Park BART, and the 280",,4200,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-bed-near-city/7927833493.html,37.7198599755505,-122.450190841812,San Francisco,2026-04-15 05:40:04.766036+00:00,craigslist,,,,
New and Modern 2 Bed / 2 Bath Condo for Rent - Central Location!,,5200,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-new-and-modern-bed-bath/7927897361.html,37.7724999000175,-122.414693814574,San Francisco,2026-04-15 16:30:04.859914+00:00,craigslist,,,,
No Carpet Anymore! Right At Lafayette Park 2BR/1BA  Pet Friendly,,5195,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-no-carpet-anymore-right/7927906707.html,37.7907606379051,-122.426715042073,San Francisco,2026-04-15 16:30:04.860501+00:00,craigslist,,,,
Updated Spacious 2BR/1BA Right By Golden Gate Park,NOPA/Inner Richmond,5450,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-updated-spacious-2br-1ba/7927905606.html,37.7728963868117,-122.454281760469,San Francisco,2026-04-15 16:30:04.861168+00:00,craigslist,,,,
2 BR/1 BA Apartment with Parking,,3300,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-br-ba-apartment-with/7927920232.html,37.7243508187485,-122.458338874616,San Francisco,2026-04-15 17:10:05.446201+00:00,craigslist,,,,
"Video entry system, Recycling and compost service",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-video-entry-system/7927940419.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-15 18:50:05.354524+00:00,craigslist,,,,
"Street Level  2-Bedroom, 2-Bathroom Unit in the Heart of San Francisco",Mission,4795,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-street-level-bedroom/7928153218.html,37.7611753891973,-122.423764309429,San Francisco,2026-04-22 05:30:05.798428+00:00,craigslist,11.0,22nd St,3.0,16th St Mission
"Cats and small dogs welcome, On-Site Laundry, 3 bedroom",,4395,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-cats-and-small-dogs/7929322597.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-22 05:30:05.800128+00:00,craigslist,,,,
Two Bedroom Two Bathroom Flat - NEW ADU with Natural Light,Castro/Noe,4000,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-two-bedroom-two-bathroom/7929323562.html,37.7549633807829,-122.426633109109,San Francisco,2026-04-22 05:30:05.800693+00:00,craigslist,12.0,22nd St,3.0,24th St Mission
2/1 rarely available top flat in a 3 unit building,Haight/Cole Valley,5400,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1-rarely-available-top/7929371802.html,37.7711987128648,-122.441309995988,San Francisco,2026-04-22 12:30:05.606092+00:00,craigslist,,,,
"3/bd, Located in SF, Recycling and compost service",,4295,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bd-located-in-sf/7929428578.html,37.7806519435262,-122.404762737112,San Francisco,2026-04-22 16:50:04.984449+00:00,craigslist,,,,
Top Floor 2 BR with In-Unit Laundry | Dishwasher | Pet-Friendly,Mission,4795,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-br-with-in-unit/7929430813.html,37.7557970343748,-122.416592596707,San Francisco,2026-04-22 17:10:04.716838+00:00,craigslist,9.0,22nd St,2.0,24th St Mission
Shafter Ave & Jennings St - Open house TODAY 6 PM- 8:00PM,,5200,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-shafter-ave-jennings-st/7928384545.html,37.7289201571644,-122.386993597013,San Francisco,2026-04-22 17:30:04.899279+00:00,craigslist,,,,
Open House tonight 6pm-8pmBayview Cozy Apartment 3 bd washer and dryer,,5200,3,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-house-tonight-6pm/7929442944.html,37.7289201571644,-122.386993597013,San Francisco,2026-04-22 17:50:05.244472+00:00,craigslist,,,,
"Solar shades, Quartz countertops, Custom kitchen cabinetry",,5200,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-solar-shades-quartz/7929461420.html,37.7796171817482,-122.40621060146,San Francisco,2026-04-22 18:30:04.789359+00:00,craigslist,,,,
Two Bedroom Condo (three blocks from UCSF),Haight/Cole Valley,4300,2,1.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-two-bedroom-condo-three/7929482129.html,37.7711987128648,-122.441309995988,San Francisco,2026-04-22 19:50:05.394897+00:00,craigslist,16.0,4th & King,9.0,16th St Mission
RENTED! Remodeled 2Bed/2Bath apt - Near the Marina! ~ J.Wavro,,5295,2,2.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-rented-remodeled-2bed/7929501619.html,37.8002883530798,-122.423834783238,San Francisco,2026-04-22 21:10:05.576054+00:00,craigslist,,,,
